record_id,domain,tld,domain_length,sld_length,num_labels,subdomain_count,digit_count,hyphen_count,entropy,suspicious_keyword_count,brand_token_count,digit_ratio,hyphen_ratio,domain_age_days,rdap_status,dnssec,dns_status,a_count,aaaa_count,mx_count,ns_count,txt_count,cname_count,min_ttl,max_ttl,has_spf,has_dmarc,label,source,source_type,data_quality_status,subdomain_length,max_subdomain_length,special_character_count,special_character_ratio,has_ip_address,has_punycode,has_numeric_subdomain,registrar,registration_country,domain_status,nameserver_count
D002612,recovery-outlook.xyz,xyz,20,16,2,0,0,1,3.6219,0,0,0.0,0.05,90,active,0,NOERROR,1,0,0,2,2,0,600,600,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002613,support-adobe.com,com,17,13,2,0,0,1,3.6901,1,0,0.0,0.0588,1068,active,1,NOERROR,2,2,2,5,5,0,600,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002614,microsoft-1215.co,co,17,14,2,0,4,1,3.5725,0,1,0.2353,0.0588,8610,active,1,NOERROR,2,1,0,3,8,0,3600,7200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002615,iana-2811.de,de,12,9,2,0,4,1,3.2516,0,0,0.3333,0.0833,3987,active,1,NOERROR,1,0,2,5,5,1,900,900,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002616,linkedin-secure-billing.top,top,27,23,2,0,0,2,3.8562,1,0,0.0,0.0741,33,active,1,NOERROR,2,1,1,3,2,1,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002617,docs-dropbox.gov,gov,16,12,2,0,0,1,3.375,0,0,0.0,0.0625,7830,active,0,NOERROR,2,2,2,3,6,1,600,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002618,linkedin-4006.com,com,17,13,2,0,4,1,3.7345,0,0,0.2353,0.0588,2682,active,1,NOERROR,1,0,2,4,3,2,1800,1800,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002619,github-4158.com,com,15,11,2,0,4,1,3.9069,0,0,0.2667,0.0667,2685,active,1,NOERROR,2,1,3,2,3,0,300,300,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002620,icloud-billing-account.click,click,28,22,2,0,0,2,3.5356,1,0,0.0,0.0714,55,active,0,NOERROR,2,0,0,2,0,1,60,60,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002621,stackoverflow-3350.de,de,21,18,2,0,4,1,4.1066,0,0,0.1905,0.0476,3538,active,0,NOERROR,3,0,2,5,8,2,900,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002622,apple-4483.io,io,13,10,2,0,4,1,3.3927,0,1,0.3077,0.0769,902,active,0,NOERROR,3,2,3,3,7,2,300,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002623,apple-account-account.top,top,25,21,2,0,0,2,3.3231,1,1,0.0,0.08,18,active,1,NOERROR,1,1,1,3,1,1,300,1200,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002624,billing-account-docusign.buzz,buzz,29,24,2,0,0,2,3.7883,1,0,0.0,0.069,176,active,1,NOERROR,1,1,0,3,2,1,60,60,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002625,icann-2469.edu,edu,14,10,2,0,4,1,3.6645,0,0,0.2857,0.0714,8334,active,0,NOERROR,4,1,3,3,6,0,900,900,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002626,confirm-account-apple.vip,vip,25,21,2,0,0,2,3.8635,2,1,0.0,0.08,104,active,1,NOERROR,1,1,1,3,0,0,600,600,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002627,secure-google.work,work,18,13,2,0,0,1,3.4194,1,1,0.0,0.0556,158,active,0,NOERROR,2,0,1,3,0,0,120,120,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002628,microsoft-secure-signin.xyz,xyz,27,23,2,0,0,2,3.9582,2,1,0.0,0.0741,19,active,0,NOERROR,2,1,1,3,1,1,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002629,microsoft-2795.de,de,17,14,2,0,4,1,3.9698,0,1,0.2353,0.0588,4180,active,1,NOERROR,3,2,3,4,5,2,3600,7200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002630,python-1022.jp,jp,14,11,2,0,4,1,3.5216,0,0,0.2857,0.0714,3101,active,0,NOERROR,1,1,1,5,3,1,1800,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002631,icloud-unlock-account.xyz,xyz,25,21,2,0,0,2,3.7035,1,0,0.0,0.08,100,active,1,NOERROR,2,1,0,2,1,1,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002632,stackoverflow-1891.de,de,21,18,2,0,4,1,4.1066,0,0,0.1905,0.0476,7412,active,0,NOERROR,3,0,0,2,2,2,300,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002633,api-stripe.net,net,14,10,2,0,0,1,3.2359,0,0,0.0,0.0714,8318,active,0,NOERROR,1,2,0,3,6,2,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002634,api-python.jp,jp,13,10,2,0,0,1,3.3347,0,0,0.0,0.0769,2138,active,1,NOERROR,1,0,3,3,6,1,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002635,adobe-2253.jp,jp,13,10,2,0,4,1,3.5466,0,0,0.3077,0.0769,5358,active,1,NOERROR,1,0,2,4,7,2,1800,7200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002636,apple-1992.gov,gov,14,10,2,0,4,1,3.5216,0,1,0.2857,0.0714,1104,active,1,NOERROR,3,1,0,3,2,2,900,900,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002637,secure-account-icloud.top,top,25,21,2,0,0,2,3.7035,2,0,0.0,0.08,53,active,0,NOERROR,1,0,0,3,2,0,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002638,google-update-7028.vip,vip,22,18,2,0,4,2,4.0049,1,1,0.1818,0.0909,83,active,0,NOERROR,1,0,0,3,2,1,120,480,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002639,secure-account-amazon.info,info,26,21,2,0,0,2,3.7381,2,1,0.0,0.0769,132,active,0,NOERROR,2,0,0,2,1,0,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002640,linkedin-2479.de,de,16,13,2,0,4,1,3.5,0,0,0.25,0.0625,2930,active,0,NOERROR,1,2,1,3,5,1,600,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002641,ubuntu-1604.edu,edu,15,11,2,0,4,1,3.3736,0,0,0.2667,0.0667,4278,active,0,NOERROR,1,0,2,4,4,0,300,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002642,icloud-secure-3910.icu,icu,22,18,2,0,4,2,3.7544,1,0,0.1818,0.0909,103,active,0,NOERROR,2,0,0,3,2,1,120,480,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002643,login-paypal.info,info,17,12,2,0,0,1,3.3816,1,1,0.0,0.0588,97,active,1,NOERROR,1,0,0,2,2,1,60,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002644,status-amazon.co,co,16,13,2,0,0,1,3.3278,0,1,0.0,0.0625,1974,active,1,NOERROR,4,1,0,5,5,0,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002645,recovery-icloud.live,live,20,15,2,0,0,1,3.4842,0,0,0.0,0.05,43,active,1,NOERROR,2,0,0,2,1,1,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002646,verify-dropbox.info,info,19,14,2,0,0,1,3.6819,1,0,0.0,0.0526,14,active,1,NOERROR,1,0,1,3,0,1,120,480,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002647,outlook-billing-2613.icu,icu,24,20,2,0,4,2,3.8239,0,0,0.1667,0.0833,132,active,0,NOERROR,2,0,0,3,0,1,300,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002648,amazon-signin.vip,vip,17,13,2,0,0,1,3.4104,1,1,0.0,0.0588,121,active,0,NOERROR,1,0,1,3,0,0,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002649,mail-oracle.io,io,14,11,2,0,0,1,3.2359,0,0,0.0,0.0714,1612,active,1,NOERROR,4,1,2,4,2,0,900,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002650,apple-4471.jp,jp,13,10,2,0,4,1,3.1808,0,1,0.3077,0.0769,4403,active,0,NOERROR,2,2,2,2,8,2,1800,7200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002651,mozilla-3103.de,de,15,12,2,0,4,1,3.6402,0,0,0.2667,0.0667,5507,active,1,NOERROR,3,2,2,5,4,2,600,1200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002652,apple-password-account.work,work,27,22,2,0,0,2,3.8562,1,1,0.0,0.0741,58,active,0,NOERROR,1,0,0,3,0,1,300,600,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002653,google-1595.edu,edu,15,11,2,0,4,1,3.3736,0,1,0.2667,0.0667,4555,active,1,NOERROR,1,2,2,2,3,1,900,900,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002654,linkedin-support.work,work,21,16,2,0,0,1,3.8209,1,0,0.0,0.0476,44,active,0,NOERROR,2,1,0,2,0,1,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002655,secure-amazon-secure.top,top,24,20,2,0,0,2,3.6683,1,1,0.0,0.0833,158,active,0,NOERROR,2,1,0,3,0,1,300,600,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002656,amazon-2636.in,in,14,11,2,0,4,1,3.3788,0,1,0.2857,0.0714,2727,active,1,NOERROR,3,2,2,5,7,1,3600,14400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002657,cloud-ibm.co,co,12,9,2,0,0,1,3.2516,0,0,0.0,0.0833,3269,active,1,NOERROR,3,2,0,5,4,1,3600,14400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002658,icann-4701.net,net,14,10,2,0,4,1,3.4677,0,0,0.2857,0.0714,7457,active,0,NOERROR,4,0,1,4,6,2,3600,14400,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002659,status-icann.edu,edu,16,12,2,0,0,1,3.375,0,0,0.0,0.0625,7612,active,0,NOERROR,4,2,0,5,2,2,1800,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002660,recovery-netflix.site,site,21,16,2,0,0,1,3.7257,0,1,0.0,0.0476,52,active,1,NOERROR,2,1,1,3,1,0,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002661,status-stripe.co,co,16,13,2,0,0,1,3.4056,0,0,0.0,0.0625,1563,active,0,NOERROR,1,2,3,5,7,1,900,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002662,icann-1254.co,co,13,10,2,0,4,1,3.3927,0,0,0.3077,0.0769,901,active,0,NOERROR,4,2,1,2,5,2,600,2400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002663,cisco-2226.co,co,13,10,2,0,4,1,2.8151,0,0,0.3077,0.0769,4480,active,1,NOERROR,1,1,0,3,7,2,1800,7200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002664,google-recovery-account.vip,vip,27,23,2,0,0,2,3.8101,1,1,0.0,0.0741,75,active,0,NOERROR,2,0,1,2,1,0,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002665,cloudflare-591.in,in,17,14,2,0,3,1,3.9698,0,0,0.1765,0.0588,7348,active,0,NOERROR,4,2,1,3,7,0,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002666,verify-icloud.icu,icu,17,13,2,0,0,1,3.5725,1,0,0.0,0.0588,124,active,0,NOERROR,1,1,1,2,0,1,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002667,docusign-billing-7325.info,info,26,21,2,0,4,2,3.9022,0,0,0.1538,0.0769,85,active,1,NOERROR,2,0,0,2,1,0,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002668,python-3444.io,io,14,11,2,0,4,1,3.3249,0,0,0.2857,0.0714,3315,active,0,NOERROR,4,0,3,5,3,2,300,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002669,google-secure-support.live,live,26,21,2,0,0,2,3.6714,2,1,0.0,0.0769,142,active,0,NOERROR,1,0,1,3,1,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002670,cloudflare-2230.jp,jp,18,15,2,0,4,1,3.9477,0,0,0.2222,0.0556,5916,active,1,NOERROR,4,0,0,5,3,1,300,600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002671,paypal-secure-billing.work,work,26,21,2,0,0,2,4.056,1,1,0.0,0.0769,126,active,1,NOERROR,1,0,0,2,0,1,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002672,secure-account-icloud.site,site,26,21,2,0,0,2,3.6424,2,0,0.0,0.0769,116,active,1,NOERROR,2,0,0,3,2,0,120,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002673,github-106.com,com,14,10,2,0,3,1,3.8074,0,0,0.2143,0.0714,5931,active,0,NOERROR,2,0,0,3,4,0,3600,14400,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002674,support-paypal-secure.icu,icu,25,21,2,0,0,2,3.6537,2,1,0.0,0.08,17,active,1,NOERROR,1,0,0,3,0,1,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002675,docs-icann.de,de,13,10,2,0,0,1,3.2389,0,0,0.0,0.0769,7851,active,1,NOERROR,1,2,3,3,3,1,3600,14400,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002676,cloudflare-4840.com,com,19,15,2,0,4,1,3.8269,0,0,0.2105,0.0526,3293,active,1,NOERROR,3,0,3,5,5,1,1800,7200,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002677,apple-1396.jp,jp,13,10,2,0,4,1,3.3347,0,1,0.3077,0.0769,5856,active,0,NOERROR,4,0,3,3,6,1,900,1800,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002678,secure-netflix.live,live,19,14,2,0,0,1,3.6163,1,1,0.0,0.0526,44,active,0,NOERROR,1,0,0,2,2,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002679,cloudflare-4137.org,org,19,15,2,0,4,1,3.9321,0,0,0.2105,0.0526,1370,active,1,NOERROR,4,2,1,3,6,2,3600,7200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002680,mozilla-3658.jp,jp,15,12,2,0,4,1,3.7736,0,0,0.2667,0.0667,5686,active,1,NOERROR,4,1,0,5,5,0,300,1200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002681,google-verification-100.xyz,xyz,27,23,2,0,3,2,4.1064,0,1,0.1111,0.0741,73,active,0,NOERROR,2,0,0,2,1,1,600,1200,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002682,stackoverflow-3473.io,io,21,18,2,0,4,1,4.0707,0,0,0.1905,0.0476,7317,active,0,NOERROR,2,2,1,2,8,2,900,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002683,cloud-linkedin.gov,gov,18,14,2,0,0,1,3.6144,0,0,0.0,0.0556,4737,active,0,NOERROR,4,0,3,5,2,1,600,1200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002684,amazon-confirm.icu,icu,18,14,2,0,0,1,3.5033,1,1,0.0,0.0556,75,active,0,NOERROR,2,0,0,3,1,0,600,600,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002685,billing-apple.top,top,17,13,2,0,0,1,3.4104,0,1,0.0,0.0588,111,active,1,NOERROR,1,0,0,2,0,0,120,240,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002686,apple-3650.de,de,13,10,2,0,4,1,3.3927,0,1,0.3077,0.0769,8941,active,1,NOERROR,2,1,2,2,3,1,900,3600,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002687,icloud-secure-2121.click,click,24,18,2,0,4,2,3.6683,1,0,0.1667,0.0833,19,active,0,NOERROR,2,1,0,2,2,1,120,480,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002688,support-adobe-secure.vip,vip,24,20,2,0,0,2,3.7721,2,0,0.0,0.0833,65,active,1,NOERROR,1,0,0,3,0,0,300,1200,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002689,verify-account-outlook.icu,icu,26,22,2,0,0,2,3.7962,2,0,0.0,0.0769,79,active,0,NOERROR,1,1,1,2,0,1,60,120,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002690,outlook-confirm-317.work,work,24,19,2,0,3,2,3.8512,1,0,0.125,0.0833,67,active,0,NOERROR,2,0,1,3,0,0,60,240,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002691,stackoverflow-4082.in,in,21,18,2,0,4,1,4.2971,0,0,0.1905,0.0476,4394,active,0,NOERROR,3,2,0,3,8,2,1800,1800,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002692,login-dropbox-secure.online,online,27,20,2,0,0,2,3.8101,2,0,0.0,0.0741,99,active,0,NOERROR,1,0,0,3,2,0,300,300,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002693,status-apple.co,co,15,12,2,0,0,1,3.3736,0,1,0.0,0.0667,8167,active,0,NOERROR,4,2,3,4,5,1,600,2400,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002694,paypal-account-account.xyz,xyz,26,22,2,0,0,2,3.5466,1,1,0.0,0.0769,91,active,0,NOERROR,2,0,1,3,0,0,600,2400,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002695,signin-adobe-secure.top,top,23,19,2,0,0,2,3.882,2,0,0.0,0.087,24,active,0,NOERROR,2,1,1,3,2,0,600,2400,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002696,unlock-paypal.xyz,xyz,17,13,2,0,0,1,3.6169,0,1,0.0,0.0588,19,active,0,NOERROR,2,1,0,2,2,1,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002697,cisco-3955.com,com,14,10,2,0,4,1,3.182,0,0,0.2857,0.0714,888,active,1,NOERROR,4,0,1,4,5,1,3600,14400,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002698,cloudflare-2745.gov,gov,19,15,2,0,4,1,4.0374,0,0,0.2105,0.0526,4356,active,0,NOERROR,2,2,0,4,3,2,600,600,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002699,cloudflare-1411.edu,edu,19,15,2,0,4,1,3.5766,0,0,0.2105,0.0526,1803,active,1,NOERROR,2,1,1,4,8,0,3600,7200,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002700,microsoft-secure-verify.work,work,28,23,2,0,0,2,3.8249,2,1,0.0,0.0714,25,active,0,NOERROR,2,1,0,2,0,1,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002701,linkedin-1843.jp,jp,16,13,2,0,4,1,3.75,0,0,0.25,0.0625,7283,active,0,NOERROR,2,2,0,4,4,0,300,600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002702,adobe-2857.jp,jp,13,10,2,0,4,1,3.7004,0,0,0.3077,0.0769,3553,active,0,NOERROR,3,2,1,2,2,1,300,1200,0,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002703,signin-account-docusign.xyz,xyz,27,23,2,0,0,2,3.736,2,0,0.0,0.0741,158,active,0,NOERROR,2,0,0,2,2,1,120,480,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002704,icloud-login.info,info,17,12,2,0,0,1,3.2928,1,0,0.0,0.0588,101,active,0,NOERROR,2,0,0,3,2,1,120,120,1,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002705,ibm-2890.net,net,12,8,2,0,4,1,3.585,0,0,0.3333,0.0833,1767,active,0,NOERROR,3,0,0,5,5,0,300,600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002706,ibm-487.in,in,10,7,2,0,3,1,3.1219,0,0,0.3,0.1,3800,active,1,NOERROR,2,1,0,5,4,0,300,300,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,5
D002707,amazon-3654.edu,edu,15,11,2,0,4,1,3.7736,0,1,0.2667,0.0667,8909,active,0,NOERROR,1,1,1,2,3,2,900,3600,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002708,netflix-secure-update.icu,icu,25,21,2,0,0,2,3.8137,2,1,0.0,0.08,52,active,0,NOERROR,2,1,0,3,1,0,60,240,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002709,password-account-google.buzz,buzz,28,23,2,0,0,2,4.0216,1,1,0.0,0.0714,179,active,0,NOERROR,1,0,0,2,0,0,60,60,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002710,adobe-verification-15.click,click,27,21,2,0,2,2,3.9862,0,0,0.0741,0.0741,79,active,0,NOERROR,1,0,0,2,0,0,60,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002711,apple-login.work,work,16,11,2,0,0,1,3.625,1,1,0.0,0.0625,75,active,0,NOERROR,1,1,1,2,1,1,600,2400,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002712,mail-linkedin.gov,gov,17,13,2,0,0,1,3.5725,0,0,0.0,0.0588,3707,active,1,NOERROR,1,0,2,4,8,0,900,3600,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002713,adobe-secure-secure.click,click,25,19,2,0,0,2,3.5395,1,0,0.0,0.08,126,active,0,NOERROR,1,0,0,2,2,0,300,1200,0,1,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002714,dropbox-account-account.buzz,buzz,28,23,2,0,0,2,3.6375,1,0,0.0,0.0714,30,active,0,NOERROR,2,0,1,3,1,1,300,300,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002715,google-verify.info,info,18,13,2,0,0,1,3.4613,1,1,0.0,0.0556,140,active,0,NOERROR,2,0,0,3,0,0,60,60,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002716,dropbox-2209.net,net,16,12,2,0,4,1,3.75,0,0,0.25,0.0625,8037,active,1,NOERROR,2,1,1,2,6,2,300,300,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002717,status-cisco.net,net,16,12,2,0,0,1,3.2806,0,0,0.0,0.0625,3481,active,1,NOERROR,4,0,2,4,5,0,600,2400,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002718,secure-paypal.online,online,20,13,2,0,0,1,3.6842,1,1,0.0,0.05,36,active,0,NOERROR,1,0,1,2,1,0,600,1200,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002719,wikipedia-2719.io,io,17,14,2,0,4,1,3.6169,0,0,0.2353,0.0588,6704,active,0,NOERROR,1,0,1,3,2,0,3600,14400,0,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002720,ibm-1841.edu,edu,12,8,2,0,4,1,3.4183,0,0,0.3333,0.0833,3605,active,1,NOERROR,3,0,1,4,5,1,600,1200,1,1,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,4
D002721,secure-icloud-secure.vip,vip,24,20,2,0,0,2,3.5221,1,0,0.0,0.0833,5,active,0,NOERROR,1,1,1,2,1,0,600,2400,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,2
D002722,login-outlook-secure.top,top,24,20,2,0,0,2,3.6846,2,0,0.0,0.0833,118,active,0,NOERROR,2,1,0,3,1,0,120,120,1,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002723,account-account-paypal.icu,icu,26,22,2,0,0,2,3.3787,1,1,0.0,0.0769,63,active,0,NOERROR,2,1,0,3,1,1,120,120,0,0,1,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
D002724,ibm-3323.jp,jp,11,8,2,0,4,1,3.0272,0,0,0.3636,0.0909,3032,active,0,NOERROR,2,0,0,3,5,2,1800,1800,1,0,0,unknown,unknown,cleaned_and_verified,0,0,0,0.0,0,0,0,,,,3
